date,asset,score
2024-12-30,300751.SZ,-0.7535334832389032
2024-12-31,300751.SZ,-0.6468165964322721
2024-10-08,300759.SZ,-0.7474945550729717
2024-10-09,300759.SZ,-0.5640163804984646
2024-10-10,300759.SZ,-0.4112099667927737
2024-10-11,300759.SZ,-0.38468231162779637
2024-10-14,300759.SZ,-0.30092193541410295
2024-10-15,300759.SZ,-0.4014438350282513
2024-10-16,300759.SZ,-0.35385617168962313
2024-10-17,300759.SZ,-0.25963416130423417
2024-10-18,300759.SZ,-0.1220316594318458
2024-10-21,300759.SZ,-0.27252181949360327
2024-10-22,300759.SZ,-0.4326294019258394
2024-10-23,300759.SZ,-0.5068348839809307
2024-10-24,300759.SZ,-0.641309228392074
2024-10-25,300759.SZ,-0.6675316891295913
2024-10-28,300759.SZ,-0.6627665355427816
2024-10-29,300759.SZ,-0.4126279894722158
2024-10-30,300759.SZ,-0.3431437547217253
2024-10-31,300759.SZ,-0.4239227271964354
2024-11-01,300759.SZ,-0.6707687586587803
2024-11-04,300759.SZ,-0.5739099999411427
2024-11-05,300759.SZ,-0.3944616383689832
2024-11-06,300759.SZ,-0.19471681801596966
2024-11-07,300759.SZ,-0.3890578555397682
2024-11-08,300759.SZ,-0.7724933330912872
2024-11-11,300759.SZ,-0.9097275561362206
2024-11-12,300759.SZ,-0.8375781393046795
2024-11-13,300759.SZ,-0.7653827485251469
2024-11-14,300759.SZ,-0.7886974347779281
2024-11-15,300759.SZ,-0.8241865938329889
2024-11-18,300759.SZ,-0.8294776634531513
2024-11-19,300759.SZ,-0.8245789715417544
2024-11-20,300759.SZ,-0.8146421433339793
2024-11-21,300759.SZ,-0.9092979153810762
2024-11-22,300759.SZ,-0.9785407313487466
2024-11-25,300759.SZ,-0.9959650162398586
2024-11-26,300759.SZ,-0.8706619132021893
2024-11-27,300759.SZ,-0.6259506201272295
2024-11-28,300759.SZ,-0.6892502428908113
2024-11-29,300759.SZ,-0.5619280832827174
2024-12-02,300759.SZ,-0.43091193558147645
2024-12-03,300759.SZ,-0.2739084570859242
2024-12-04,300759.SZ,-0.4501166851048555
2024-12-05,300759.SZ,-0.6532338208002926
2024-12-06,300759.SZ,-0.8725262454600569
2024-12-09,300759.SZ,-1.1450718312095838
2024-12-10,300759.SZ,-1.1794042503752193
2024-12-11,300759.SZ,-1.1255772311576973
2024-12-12,300759.SZ,-1.042470211329909
2024-12-13,300759.SZ,-0.9784543998810757
2024-12-16,300759.SZ,-0.9203758307595544
2024-12-17,300759.SZ,-0.8995024027715888
2024-12-18,300759.SZ,-0.7725898849745227
2024-12-19,300759.SZ,-0.6768727666241635
2024-12-20,300759.SZ,-0.6086825180492879
2024-12-23,300759.SZ,-0.5093877887504517
2024-12-24,300759.SZ,-0.4769748415138664
2024-12-25,300759.SZ,-0.5405502373090567
2024-12-26,300759.SZ,-0.730322791477693
2024-12-27,300759.SZ,-0.03482555890465955
2024-12-30,300759.SZ,0.14224425421791284
2024-12-31,300759.SZ,0.2141648960068897
2024-10-08,300760.SZ,-0.582502258580289
2024-10-09,300760.SZ,-0.5720881129686113
2024-10-10,300760.SZ,-0.6505164574150231
2024-10-11,300760.SZ,-0.6311048197845563
2024-10-14,300760.SZ,-0.5711690319792866
2024-10-15,300760.SZ,-0.47808550639647873
2024-10-16,300760.SZ,-0.5233214538822156
2024-10-17,300760.SZ,-0.5612911216538685
2024-10-18,300760.SZ,-0.49022423402353393
2024-10-21,300760.SZ,-0.4955461118496764
2024-10-22,300760.SZ,-0.37429424352008445
2024-10-23,300760.SZ,-0.24990897459837327
2024-10-24,300760.SZ,-0.2569980134920231
2024-10-25,300760.SZ,-0.36023222732592675
2024-10-28,300760.SZ,-0.3754844546815449
2024-10-29,300760.SZ,-0.2834238871506602
2024-10-30,300760.SZ,-0.2804144086529305
2024-10-31,300760.SZ,-0.2803012345730337
2024-11-01,300760.SZ,-0.3841768075668071
2024-11-04,300760.SZ,-0.435001111268141
2024-11-05,300760.SZ,-0.3946750703115678
2024-11-06,300760.SZ,-0.44290882427646594
2024-11-07,300760.SZ,-0.5520893408919312
2024-11-08,300760.SZ,-0.7060780784662242
2024-11-11,300760.SZ,-0.7141474424746096
2024-11-12,300760.SZ,-0.5552673645741646
2024-11-13,300760.SZ,-0.4436009645817381
2024-11-14,300760.SZ,-0.43127034093508976
2024-11-15,300760.SZ,-0.4462859365509682
2024-11-18,300760.SZ,-0.41098885514524947
2024-11-19,300760.SZ,-0.5281126316177678
2024-11-20,300760.SZ,-0.6436172869552232
2024-11-21,300760.SZ,-0.6839447085483015
2024-11-22,300760.SZ,-0.6721195127537798
2024-11-25,300760.SZ,-0.5239941737549336
2024-11-26,300760.SZ,-0.407968683899704
2024-11-27,300760.SZ,-0.23405001116638638
2024-11-28,300760.SZ,-0.14564258407919245
2024-11-29,300760.SZ,-0.16069614524474396
2024-12-02,300760.SZ,-0.13759616944755437
2024-12-03,300760.SZ,-0.1254615186088333
2024-12-04,300760.SZ,-0.24586777014315772
2024-12-05,300760.SZ,-0.45370707917087405
2024-12-06,300760.SZ,-0.5403517327987167
2024-12-09,300760.SZ,-0.5868467640498449
2024-12-10,300760.SZ,-0.58142612343583
2024-12-11,300760.SZ,-0.6409974691287894
2024-12-12,300760.SZ,-0.5042658378106621
2024-12-13,300760.SZ,-0.5146603551343152
2024-12-16,300760.SZ,-0.4655507016862962
2024-12-17,300760.SZ,-0.4890496206553167
2024-12-18,300760.SZ,-0.5650332666596316
2024-12-19,300760.SZ,-0.5753416746005307
2024-12-20,300760.SZ,-0.521062329025735
2024-12-23,300760.SZ,-0.757658261800001
2024-12-24,300760.SZ,-0.912893206897661
2024-12-25,300760.SZ,-0.8559232239804547
2024-12-26,300760.SZ,-0.7353468731402719
2024-12-27,300760.SZ,-0.4955208737582635
2024-12-30,300760.SZ,-0.3119117815102098
2024-12-31,300760.SZ,-0.3372053151620297
2024-10-08,300763.SZ,-0.48690836850671687
2024-10-09,300763.SZ,-0.333567778147824
2024-10-10,300763.SZ,-0.3138052668155957
2024-10-11,300763.SZ,-0.3676472331976328
2024-10-14,300763.SZ,-0.3310128189548116
2024-10-15,300763.SZ,-0.3304083920667077
2024-10-16,300763.SZ,-0.31696401804534924
2024-10-17,300763.SZ,-0.3789298883097478
2024-10-18,300763.SZ,-0.5109654263934795
2024-10-21,300763.SZ,-0.559034498310012
2024-10-22,300763.SZ,-0.618339127558635
2024-10-23,300763.SZ,-0.6577434576145781
2024-10-24,300763.SZ,-0.8777595152231784
2024-10-25,300763.SZ,-0.7266676867112767
2024-10-28,300763.SZ,-0.8290113245095017
2024-10-29,300763.SZ,-0.7401809435039828
2024-10-30,300763.SZ,-0.5874121376687007
2024-10-31,300763.SZ,-0.5032390855859754
2024-11-01,300763.SZ,-0.5211271172221583
2024-11-04,300763.SZ,-0.6826074487421162
2024-11-05,300763.SZ,-0.690746853787799
2024-11-06,300763.SZ,-0.6320130351000022
2024-11-07,300763.SZ,-0.7797895634738029
2024-11-08,300763.SZ,-0.9359066209901818
2024-11-11,300763.SZ,-0.9358074367603479
2024-11-12,300763.SZ,-1.0001890135561617
2024-11-13,300763.SZ,-0.9903896295205981
2024-11-14,300763.SZ,-1.135518950525096
2024-11-15,300763.SZ,-1.0313992059304213
2024-11-18,300763.SZ,-0.9052515571719892
2024-11-19,300763.SZ,-0.8945744982684519
2024-11-20,300763.SZ,-0.8569167432872209
2024-11-21,300763.SZ,-0.7143731025395518
2024-11-22,300763.SZ,-0.5343631036296782
2024-11-25,300763.SZ,-0.7507875763495058
2024-11-26,300763.SZ,-0.9810008229483349
2024-11-27,300763.SZ,-1.1303521760662327
2024-11-28,300763.SZ,-1.0642515458871908
2024-11-29,300763.SZ,-0.8639698240268088
2024-12-02,300763.SZ,-0.49787914138438394
2024-12-03,300763.SZ,-0.3789651020624286
2024-12-04,300763.SZ,-0.3871742099782249
2024-12-05,300763.SZ,-0.6554965923273158
2024-12-06,300763.SZ,-0.7450627361538074
2024-12-09,300763.SZ,-0.7773800221729671
2024-12-10,300763.SZ,-0.7376142484754502
2024-12-11,300763.SZ,-0.6921243696365504
2024-12-12,300763.SZ,-0.6280358755242822
2024-12-13,300763.SZ,-0.6097717150065186
2024-12-16,300763.SZ,-0.34902089211089576
2024-12-17,300763.SZ,-0.2732013736274284
2024-12-18,300763.SZ,-0.29971092755082074
2024-12-19,300763.SZ,-0.47720071442163714
2024-12-20,300763.SZ,-0.6272095332865237
2024-12-23,300763.SZ,-0.37578925032105104
2024-12-24,300763.SZ,-0.2918535713273105
2024-12-25,300763.SZ,-0.44046111151596135
2024-12-26,300763.SZ,-0.4901165571651225
2024-12-27,300763.SZ,-0.5853513873148524
2024-12-30,300763.SZ,-0.6171234501226586
2024-12-31,300763.SZ,-0.670065386302173
2024-10-08,300782.SZ,-0.8134025684060273
2024-10-09,300782.SZ,-0.9306654234709502
2024-10-10,300782.SZ,-1.0258000501503495
2024-10-11,300782.SZ,-1.1416115066212105
2024-10-14,300782.SZ,-1.0341413271808335
2024-10-15,300782.SZ,-0.8271353559673711
2024-10-16,300782.SZ,-0.688776322977602
2024-10-17,300782.SZ,-0.710854851756459
2024-10-18,300782.SZ,-0.9672790509541309
2024-10-21,300782.SZ,-1.1678884582966487
2024-10-22,300782.SZ,-1.0462776149183786
2024-10-23,300782.SZ,-0.9690100089954137
2024-10-24,300782.SZ,-0.9581919261052056
2024-10-25,300782.SZ,-0.8596563440587313
2024-10-28,300782.SZ,-0.8740547451863975
2024-10-29,300782.SZ,-0.8228457452416549
2024-10-30,300782.SZ,-0.5195571675270118
2024-10-31,300782.SZ,-0.47429091439269555
2024-11-01,300782.SZ,-0.5339967730362792
2024-11-04,300782.SZ,-0.638584613907849
2024-11-05,300782.SZ,-0.5792625008575388
2024-11-06,300782.SZ,-0.5942650404922541
2024-11-07,300782.SZ,-0.5184466176226723
2024-11-08,300782.SZ,-0.5195615553826427
2024-11-11,300782.SZ,-0.4963211703279467
2024-11-12,300782.SZ,-0.49834229329444424
2024-11-13,300782.SZ,-0.49006451960143704
2024-11-14,300782.SZ,-0.6685103658068786
2024-11-15,300782.SZ,-0.6527758426900062
2024-11-18,300782.SZ,-0.5860079060471052
2024-11-19,300782.SZ,-0.7506712362432654
2024-11-20,300782.SZ,-0.6252028475282128
2024-11-21,300782.SZ,-0.5435367646741847
2024-11-22,300782.SZ,-0.4044323743344391
2024-11-25,300782.SZ,-0.42909934188145543
2024-11-26,300782.SZ,-0.41174551837264817
2024-11-27,300782.SZ,-0.3709179508750211
2024-11-28,300782.SZ,-0.4013361744478349
2024-11-29,300782.SZ,-0.4909395361365282
2024-12-02,300782.SZ,-0.5901114124631273
2024-12-03,300782.SZ,-0.6695513460319998
2024-12-04,300782.SZ,-0.915303926600137
2024-12-05,300782.SZ,-0.9584179498359193
2024-12-06,300782.SZ,-0.9230189891689096
2024-12-09,300782.SZ,-0.793617908795786
2024-12-10,300782.SZ,-0.4191880939163987
2024-12-11,300782.SZ,-0.36622562655072
2024-12-12,300782.SZ,-0.2943140444017513
2024-12-13,300782.SZ,-0.4106061261080912
2024-12-16,300782.SZ,-0.5760490871134134
2024-12-17,300782.SZ,-0.6417796854750342
2024-12-18,300782.SZ,-0.6163076324526813
2024-12-19,300782.SZ,-0.6939940942947012
2024-12-20,300782.SZ,-0.7082754449343105
2024-12-23,300782.SZ,-0.6560888757671202
2024-12-24,300782.SZ,-0.49004788096797375
2024-12-25,300782.SZ,-0.4076028224683172
2024-12-26,300782.SZ,-0.6136185644388883
2024-12-27,300782.SZ,-0.5688561858960265
2024-12-30,300782.SZ,-0.7621064389409952
2024-12-31,300782.SZ,-0.6114323126309246
2024-10-08,300896.SZ,-0.827281921982178
2024-10-09,300896.SZ,-0.6271690987491092
2024-10-10,300896.SZ,-0.4565869087755013
2024-10-11,300896.SZ,-0.5231601059382416
2024-10-14,300896.SZ,-0.49989152863120395
2024-10-15,300896.SZ,-0.6353539368421119
2024-10-16,300896.SZ,-0.5738690831552358
2024-10-17,300896.SZ,-0.5404288027179152
2024-10-18,300896.SZ,-0.7092744245930485
2024-10-21,300896.SZ,-0.811598632194459
2024-10-22,300896.SZ,-0.869001511451033
2024-10-23,300896.SZ,-0.6672603657601488
2024-10-24,300896.SZ,-0.5455209976121821
2024-10-25,300896.SZ,-0.29956287470929505
2024-10-28,300896.SZ,-0.4565807417427644
2024-10-29,300896.SZ,-0.4644849988370663
2024-10-30,300896.SZ,-0.5084931820004781
2024-10-31,300896.SZ,-0.4615201719364763
2024-11-01,300896.SZ,-0.33988796772832597
2024-11-04,300896.SZ,-0.4393434188289873
2024-11-05,300896.SZ,-0.45514339851729047
2024-11-06,300896.SZ,-0.5018919954775654
2024-11-07,300896.SZ,-0.5371909024366545
2024-11-08,300896.SZ,-0.5287415115145505
2024-11-11,300896.SZ,-0.53789661375272
2024-11-12,300896.SZ,-0.6196377563145177
2024-11-13,300896.SZ,-0.5739254680032647
2024-11-14,300896.SZ,-0.5039580015347505
2024-11-15,300896.SZ,-0.5013724343822427
2024-11-18,300896.SZ,-0.6948165686309105
2024-11-19,300896.SZ,-0.8720388896710222
2024-11-20,300896.SZ,-0.8470918162899712
2024-11-21,300896.SZ,-0.7392391230572329
2024-11-22,300896.SZ,-0.6472793197691185
2024-11-25,300896.SZ,-0.6651828095137465
2024-11-26,300896.SZ,-0.7764878568565278
2024-11-27,300896.SZ,-0.7265577782712255
2024-11-28,300896.SZ,-0.81200268786634
2024-11-29,300896.SZ,-0.6215941965436664
2024-12-02,300896.SZ,-0.6040533713294691
2024-12-03,300896.SZ,-0.5987808029868865
2024-12-04,300896.SZ,-0.5018527196225004
2024-12-05,300896.SZ,-0.5063417057627999
2024-12-06,300896.SZ,-0.40136921676066495
2024-12-09,300896.SZ,-0.4543164782108253
2024-12-10,300896.SZ,-0.9590481834019338
2024-12-11,300896.SZ,-1.0594143811812284
2024-12-12,300896.SZ,-1.1726710096478725
2024-12-13,300896.SZ,-1.0579070155960584
2024-12-16,300896.SZ,-0.908204323706796
2024-12-17,300896.SZ,-0.6986951333659241
2024-12-18,300896.SZ,-0.6798465789662417
2024-12-19,300896.SZ,-0.6592952268405412
2024-12-20,300896.SZ,-0.6892918580854248
2024-12-23,300896.SZ,-0.7779133443340972
2024-12-24,300896.SZ,-0.653320225951957
2024-12-25,300896.SZ,-0.9110072236385913
2024-12-26,300896.SZ,-0.8296385522156335
2024-12-27,300896.SZ,-0.608728095471333
2024-12-30,300896.SZ,-0.06925561527016044
2024-12-31,300896.SZ,-0.2560460145938482
2024-10-08,300919.SZ,-1.1253156810497553
2024-10-09,300919.SZ,-0.9870984123499059
2024-10-10,300919.SZ,-0.7649489135881954
2024-10-11,300919.SZ,-0.7756130809791288
2024-10-14,300919.SZ,-0.7229517422929369
2024-10-15,300919.SZ,-0.7887626650923403
2024-10-16,300919.SZ,-0.7914008754076312
2024-10-17,300919.SZ,-0.828635172195072
2024-10-18,300919.SZ,-0.8240273952034847
2024-10-21,300919.SZ,-0.7413607064478013
2024-10-22,300919.SZ,-0.7842018872153194
2024-10-23,300919.SZ,-0.6730406019322467
2024-10-24,300919.SZ,-0.7813224362831575
2024-10-25,300919.SZ,-0.871052432787272
2024-10-28,300919.SZ,-0.7663885592921869
2024-10-29,300919.SZ,-0.6661827624155857
2024-10-30,300919.SZ,-0.4510681427786234
2024-10-31,300919.SZ,-0.269087479083289
2024-11-01,300919.SZ,-0.08280708775736738
2024-11-04,300919.SZ,-0.1198173149102425
2024-11-05,300919.SZ,-0.26885241146960404
2024-11-06,300919.SZ,-0.7855209282038027
2024-11-07,300919.SZ,-0.8058529595375892
2024-11-08,300919.SZ,-0.9780419593957127
2024-11-11,300919.SZ,-0.8564491667233132
2024-11-12,300919.SZ,-0.6941738542159088
2024-11-13,300919.SZ,-0.33427285460528355
2024-11-14,300919.SZ,-0.29509571515877275
2024-11-15,300919.SZ,-0.449619965642835
2024-11-18,300919.SZ,-0.35116126970958406
2024-11-19,300919.SZ,-0.29346842933112505
2024-11-20,300919.SZ,-0.31110277160985633
2024-11-21,300919.SZ,-0.5073747520027289
2024-11-22,300919.SZ,-0.6955375179868835
2024-11-25,300919.SZ,-0.6256969757972038
2024-11-26,300919.SZ,-0.6988507703954584
2024-11-27,300919.SZ,-0.7881238010403706
2024-11-28,300919.SZ,-0.962444837958962
2024-11-29,300919.SZ,-0.8572853764331623
2024-12-02,300919.SZ,-0.7096089955860364
2024-12-03,300919.SZ,-0.4698160340438168
2024-12-04,300919.SZ,-0.30801567718635237
2024-12-05,300919.SZ,-0.4672082659597868
2024-12-06,300919.SZ,-0.598920157747479
2024-12-09,300919.SZ,-0.7011110697269791
2024-12-10,300919.SZ,-0.41095495332742804
2024-12-11,300919.SZ,-0.4224861610369263
2024-12-12,300919.SZ,-0.5407871712192267
2024-12-13,300919.SZ,-0.7870583768939129
2024-12-16,300919.SZ,-0.7404235333104505
2024-12-17,300919.SZ,-0.9069273316809976
2024-12-18,300919.SZ,-0.9388030996257375
2024-12-19,300919.SZ,-0.9773622215309546
2024-12-20,300919.SZ,-0.9902302440999359
2024-12-23,300919.SZ,-0.9377498427608104
2024-12-24,300919.SZ,-0.9187628343426812
2024-12-25,300919.SZ,-0.9282249767468452
2024-12-26,300919.SZ,-0.9663170013305453
2024-12-27,300919.SZ,-0.8299270679088417
2024-12-30,300919.SZ,-0.5932671041879618
2024-12-31,300919.SZ,-0.3814003368500125
2024-10-08,300957.SZ,-0.8731307327098602
2024-10-09,300957.SZ,-0.7086171951971156
2024-10-10,300957.SZ,-0.7414796259841592
2024-10-11,300957.SZ,-0.9152875362558653
2024-10-14,300957.SZ,-0.847072372950845
2024-10-15,300957.SZ,-0.5443693416639198
2024-10-16,300957.SZ,-0.4133350750505732
2024-10-17,300957.SZ,-0.4240135904737185
2024-10-18,300957.SZ,-0.47998660816226135
2024-10-21,300957.SZ,-0.47417867816582493
2024-10-22,300957.SZ,-0.3119254795936861
2024-10-23,300957.SZ,-0.10064632545761103
2024-10-24,300957.SZ,-0.14030495371153145
2024-10-25,300957.SZ,0.10296220722189636
2024-10-28,300957.SZ,0.04346343914605131
2024-10-29,300957.SZ,0.030282959925400352
2024-10-30,300957.SZ,-0.08733402457415321
2024-10-31,300957.SZ,-0.1097909631470477
2024-11-01,300957.SZ,-0.134441205370469
2024-11-04,300957.SZ,-0.0020975368116284143
2024-11-05,300957.SZ,-0.05566807462820503
2024-11-06,300957.SZ,-0.030810262743823424
2024-11-07,300957.SZ,-0.1288931738380507
2024-11-08,300957.SZ,-0.315599838440045
2024-11-11,300957.SZ,-0.4263926303014075
2024-11-12,300957.SZ,-0.6030500996767452
2024-11-13,300957.SZ,-0.6309464235433677
2024-11-14,300957.SZ,-0.6406526012282003
2024-11-15,300957.SZ,-0.8498990697841726
2024-11-18,300957.SZ,-0.7992713119296788
2024-11-19,300957.SZ,-0.6907476601149148
2024-11-20,300957.SZ,-0.5097286688419493
2024-11-21,300957.SZ,-0.48082978564422457
2024-11-22,300957.SZ,-0.43521175844079535
2024-11-25,300957.SZ,-0.40552861569870696
2024-11-26,300957.SZ,-0.43114323457209414
2024-11-27,300957.SZ,-0.31832044263672704
2024-11-28,300957.SZ,-0.37282870436582805
2024-11-29,300957.SZ,-0.3234604173837484
2024-12-02,300957.SZ,-0.3399013155528366
2024-12-03,300957.SZ,-0.3228853634330958
2024-12-04,300957.SZ,-0.2826499291402278
2024-12-05,300957.SZ,-0.4822585965996641
2024-12-06,300957.SZ,-0.4796169975692739
2024-12-09,300957.SZ,-0.6562294551534449
2024-12-10,300957.SZ,-0.9484038313854812
2024-12-11,300957.SZ,-1.002385432627614
2024-12-12,300957.SZ,-0.9860628769864908
2024-12-13,300957.SZ,-0.8825869111458786
2024-12-16,300957.SZ,-0.7221572456851861
2024-12-17,300957.SZ,-0.7718963376107212
2024-12-18,300957.SZ,-0.8722838210826426
2024-12-19,300957.SZ,-0.7347796037781418
2024-12-20,300957.SZ,-0.639831107656306
2024-12-23,300957.SZ,-0.6186746674756727
2024-12-24,300957.SZ,-0.7277022327134739
2024-12-25,300957.SZ,-0.8156092682161802
2024-12-26,300957.SZ,-0.6847733323954428
2024-12-27,300957.SZ,-0.5295097003108941
2024-12-30,300957.SZ,-0.13480243491389665
2024-12-31,300957.SZ,-0.21403942206653492
2024-10-08,300979.SZ,-0.4903788164478018
2024-10-09,300979.SZ,-0.5575777611897181
2024-10-10,300979.SZ,-0.5815845266143647
2024-10-11,300979.SZ,-0.5490191857653737
2024-10-14,300979.SZ,-0.4594194401402872
2024-10-15,300979.SZ,-0.4426995484517416
2024-10-16,300979.SZ,-0.6877168847022193
2024-10-17,300979.SZ,-0.7731315099889251
2024-10-18,300979.SZ,-0.6729589034976009
2024-10-21,300979.SZ,-0.7037845578933689
2024-10-22,300979.SZ,-0.5778641995369238
2024-10-23,300979.SZ,-0.4781928740930577
2024-10-24,300979.SZ,-0.33885411840408575
2024-10-25,300979.SZ,-0.44658826020843034
2024-10-28,300979.SZ,-0.4984325221715994
2024-10-29,300979.SZ,-0.24001006075896114
2024-10-30,300979.SZ,-0.11438015628224099
2024-10-31,300979.SZ,-0.07523593457475222
2024-11-01,300979.SZ,-0.15971542047556234
2024-11-04,300979.SZ,-0.32630154053585547
2024-11-05,300979.SZ,-0.34908372867847665
2024-11-06,300979.SZ,-0.14458763421522738
2024-11-07,300979.SZ,-0.12379174262929707
2024-11-08,300979.SZ,-0.2803142815535232
2024-11-11,300979.SZ,-0.3349791975060661
2024-11-12,300979.SZ,-0.33238402530084865
2024-11-13,300979.SZ,-0.13095593245735793
2024-11-14,300979.SZ,-0.18003863405466564
2024-11-15,300979.SZ,-0.24442417068103217
2024-11-18,300979.SZ,-0.2351867372609929
2024-11-19,300979.SZ,-0.3621968795945834
2024-11-20,300979.SZ,-0.36504269022529906
2024-11-21,300979.SZ,-0.5963833187226508
2024-11-22,300979.SZ,-0.6895002469403184
2024-11-25,300979.SZ,-1.0362451927667
2024-11-26,300979.SZ,-0.9646716690438757
2024-11-27,300979.SZ,-1.0949128996049486
2024-11-28,300979.SZ,-1.0792433689186218
2024-11-29,300979.SZ,-0.9044511142695046
2024-12-02,300979.SZ,-0.7701492847351594
2024-12-03,300979.SZ,-0.6265048423658726
2024-12-04,300979.SZ,-0.5520702860102745
2024-12-05,300979.SZ,-0.4897245015381827
2024-12-06,300979.SZ,-0.4640622852622445
2024-12-09,300979.SZ,-0.5802943534966306
2024-12-10,300979.SZ,-0.6240731002229923
2024-12-11,300979.SZ,-0.4136349027403884
2024-12-12,300979.SZ,-0.16889422322871556
2024-12-13,300979.SZ,-0.07293471711091966
2024-12-16,300979.SZ,-0.08048606677052193
2024-12-17,300979.SZ,-0.06808514306783778
2024-12-18,300979.SZ,-0.0173693475745358
2024-12-19,300979.SZ,0.04955352725529057
2024-12-20,300979.SZ,-0.10359630786994531
2024-12-23,300979.SZ,-0.42607518418489077
2024-12-24,300979.SZ,-0.6351433904657482
2024-12-25,300979.SZ,-0.6137098904237923
2024-12-26,300979.SZ,-0.5335485737966823
2024-12-27,300979.SZ,-0.4444296344378192
2024-12-30,300979.SZ,-0.5660885379523625
2024-12-31,300979.SZ,-0.6968942685523984
2024-10-08,300999.SZ,-0.9623200688267719
2024-10-09,300999.SZ,-0.8797112146972185
2024-10-10,300999.SZ,-0.6250785083942862
2024-10-11,300999.SZ,-0.7230026981456346
2024-10-14,300999.SZ,-0.6368201267381927
2024-10-15,300999.SZ,-0.40939592041721273
2024-10-16,300999.SZ,-0.35635603627876977
2024-10-17,300999.SZ,-0.39760659134988174
2024-10-18,300999.SZ,-0.4579565193687169
2024-10-21,300999.SZ,-0.5985528817564637
2024-10-22,300999.SZ,-0.7139502752639825
2024-10-23,300999.SZ,-0.6367925478451639
2024-10-24,300999.SZ,-0.6582246192939171
2024-10-25,300999.SZ,-0.6178377738440859
2024-10-28,300999.SZ,-0.5145623086471351
2024-10-29,300999.SZ,-0.6915362956656779
2024-10-30,300999.SZ,-0.5354219216566353
2024-10-31,300999.SZ,-0.2990780323470615
2024-11-01,300999.SZ,-0.06007627489433718
2024-11-04,300999.SZ,-0.0036449197970508107
2024-11-05,300999.SZ,-0.18301062035067636
